type,wall_time,time_s,addr,ratio,label
DATA,2026-01-27T15:48:44,0.225,0x76,0.263822,background
DATA,2026-01-27T15:48:44,0.225,0x77,0.396143,background
DATA,2026-01-27T15:48:45,0.404,0x76,0.209014,background
DATA,2026-01-27T15:48:45,0.404,0x77,0.389396,background
DATA,2026-01-27T15:48:45,0.629,0x76,0.247400,background
DATA,2026-01-27T15:48:45,0.629,0x77,0.384339,background
DATA,2026-01-27T15:48:45,0.810,0x76,0.263749,background
DATA,2026-01-27T15:48:45,0.810,0x77,0.372875,background
DATA,2026-01-27T15:48:45,1.001,0x76,0.276342,background
DATA,2026-01-27T15:48:45,1.001,0x77,0.358775,background
DATA,2026-01-27T15:48:45,1.232,0x76,0.291982,background
DATA,2026-01-27T15:48:45,1.232,0x77,0.337954,background
DATA,2026-01-27T15:48:46,1.416,0x76,0.319042,background
DATA,2026-01-27T15:48:46,1.416,0x77,0.311630,background
DATA,2026-01-27T15:48:46,1.643,0x76,0.324895,background
DATA,2026-01-27T15:48:46,1.643,0x77,0.331988,background
DATA,2026-01-27T15:48:46,1.823,0x76,0.334051,background
DATA,2026-01-27T15:48:46,1.823,0x77,0.359798,background
DATA,2026-01-27T15:48:46,2.005,0x76,0.370574,background
DATA,2026-01-27T15:48:46,2.005,0x77,0.464962,background
DATA,2026-01-27T15:48:46,2.232,0x76,0.462677,background
DATA,2026-01-27T15:48:46,2.232,0x77,0.525644,background
DATA,2026-01-27T15:48:47,2.411,0x76,0.640572,background
DATA,2026-01-27T15:48:47,2.411,0x77,0.568764,background
DATA,2026-01-27T15:48:47,2.637,0x76,0.660494,background
DATA,2026-01-27T15:48:47,2.637,0x77,0.490817,background
DATA,2026-01-27T15:48:47,2.816,0x76,0.671767,background
DATA,2026-01-27T15:48:47,2.816,0x77,0.553760,background
DATA,2026-01-27T15:48:47,3.044,0x76,0.692598,background
DATA,2026-01-27T15:48:47,3.044,0x77,0.593374,background
DATA,2026-01-27T15:48:47,3.224,0x76,0.712198,background
DATA,2026-01-27T15:48:47,3.224,0x77,0.631555,background
DATA,2026-01-27T15:48:48,3.404,0x76,0.727941,background
DATA,2026-01-27T15:48:48,3.404,0x77,0.668398,background
DATA,2026-01-27T15:48:48,3.630,0x76,0.726902,background
DATA,2026-01-27T15:48:48,3.630,0x77,0.655844,background
DATA,2026-01-27T15:48:48,3.817,0x76,0.731303,background
DATA,2026-01-27T15:48:48,3.817,0x77,0.661320,background
DATA,2026-01-27T15:48:48,4.044,0x76,0.734405,background
DATA,2026-01-27T15:48:48,4.044,0x77,0.655524,background
DATA,2026-01-27T15:48:48,4.229,0x76,0.736197,background
DATA,2026-01-27T15:48:48,4.229,0x77,0.659144,background
DATA,2026-01-27T15:48:49,4.409,0x76,0.727892,background
DATA,2026-01-27T15:48:49,4.409,0x77,0.661553,background
DATA,2026-01-27T15:48:49,4.637,0x76,0.729879,background
DATA,2026-01-27T15:48:49,4.637,0x77,0.654391,background
DATA,2026-01-27T15:48:49,4.821,0x76,0.727701,background
DATA,2026-01-27T15:48:49,4.821,0x77,0.659075,background
DATA,2026-01-27T15:48:49,5.003,0x76,0.726461,background
DATA,2026-01-27T15:48:49,5.003,0x77,0.659061,background
DATA,2026-01-27T15:48:49,5.231,0x76,0.725552,background
DATA,2026-01-27T15:48:49,5.231,0x77,0.654814,background
DATA,2026-01-27T15:48:50,5.412,0x76,0.727516,background
DATA,2026-01-27T15:48:50,5.412,0x77,0.650002,background
DATA,2026-01-27T15:48:50,5.639,0x76,0.725978,background
DATA,2026-01-27T15:48:50,5.639,0x77,0.652226,background
DATA,2026-01-27T15:48:50,5.820,0x76,0.726690,background
DATA,2026-01-27T15:48:50,5.820,0x77,0.656987,background
DATA,2026-01-27T15:48:50,6.000,0x76,0.727341,background
DATA,2026-01-27T15:48:50,6.000,0x77,0.658163,background
DATA,2026-01-27T15:48:50,6.225,0x76,0.723693,background
DATA,2026-01-27T15:48:50,6.225,0x77,0.652874,background
DATA,2026-01-27T15:48:51,6.406,0x76,0.726208,background
DATA,2026-01-27T15:48:51,6.406,0x77,0.653134,background
DATA,2026-01-27T15:48:51,6.632,0x76,0.723656,background
DATA,2026-01-27T15:48:51,6.632,0x77,0.653148,background
DATA,2026-01-27T15:48:51,6.813,0x76,0.726397,background
DATA,2026-01-27T15:48:51,6.813,0x77,0.652393,background
DATA,2026-01-27T15:48:51,7.040,0x76,0.722685,background
DATA,2026-01-27T15:48:51,7.040,0x77,0.651275,background
DATA,2026-01-27T15:48:51,7.220,0x76,0.726161,background
DATA,2026-01-27T15:48:51,7.220,0x77,0.656541,background
DATA,2026-01-27T15:48:52,7.400,0x76,0.725953,background
DATA,2026-01-27T15:48:52,7.400,0x77,0.655356,background
DATA,2026-01-27T15:48:52,7.626,0x76,0.721905,background
DATA,2026-01-27T15:48:52,7.626,0x77,0.650983,background
DATA,2026-01-27T15:48:52,7.807,0x76,0.726142,background
DATA,2026-01-27T15:48:52,7.807,0x77,0.647099,background
DATA,2026-01-27T15:48:52,8.033,0x76,0.721469,background
DATA,2026-01-27T15:48:52,8.033,0x77,0.638510,background
DATA,2026-01-27T15:48:52,8.214,0x76,0.725873,background
DATA,2026-01-27T15:48:52,8.214,0x77,0.647183,background
DATA,2026-01-27T15:48:53,8.440,0x76,0.721986,background
DATA,2026-01-27T15:48:53,8.440,0x77,0.650058,background
DATA,2026-01-27T15:48:53,8.620,0x76,0.724610,background
DATA,2026-01-27T15:48:53,8.620,0x77,0.655041,background
DATA,2026-01-27T15:48:53,8.802,0x76,0.724525,background
DATA,2026-01-27T15:48:53,8.802,0x77,0.655435,background
DATA,2026-01-27T15:48:53,9.027,0x76,0.721692,background
DATA,2026-01-27T15:48:53,9.027,0x77,0.648544,background
DATA,2026-01-27T15:48:53,9.207,0x76,0.725479,background
DATA,2026-01-27T15:48:53,9.207,0x77,0.646438,background
DATA,2026-01-27T15:48:54,9.432,0x76,0.721137,background
DATA,2026-01-27T15:48:54,9.432,0x77,0.635047,background
DATA,2026-01-27T15:48:54,9.613,0x76,0.724939,background
DATA,2026-01-27T15:48:54,9.613,0x77,0.647024,background
DATA,2026-01-27T15:48:54,9.840,0x76,0.721608,background
DATA,2026-01-27T15:48:54,9.840,0x77,0.648243,background
DATA,2026-01-27T15:48:54,10.020,0x76,0.725487,background
DATA,2026-01-27T15:48:54,10.020,0x77,0.656761,background
DATA,2026-01-27T15:48:54,10.200,0x76,0.698726,background
DATA,2026-01-27T15:48:54,10.200,0x77,0.654686,background
DATA,2026-01-27T15:48:55,10.428,0x76,0.686573,background
DATA,2026-01-27T15:48:55,10.428,0x77,0.649508,background
DATA,2026-01-27T15:48:55,10.608,0x76,0.699221,background
DATA,2026-01-27T15:48:55,10.608,0x77,0.644640,background
DATA,2026-01-27T15:48:55,10.833,0x76,0.686232,background
DATA,2026-01-27T15:48:55,10.833,0x77,0.636128,background
DATA,2026-01-27T15:48:55,11.014,0x76,0.695833,background
DATA,2026-01-27T15:48:55,11.014,0x77,0.646215,background
DATA,2026-01-27T15:48:55,11.240,0x76,0.694686,background
DATA,2026-01-27T15:48:55,11.240,0x77,0.649374,background
DATA,2026-01-27T15:48:56,11.419,0x76,0.696952,background
DATA,2026-01-27T15:48:56,11.419,0x77,0.653987,background
DATA,2026-01-27T15:48:56,11.601,0x76,0.672097,background
DATA,2026-01-27T15:48:56,11.601,0x77,0.655276,background
DATA,2026-01-27T15:48:56,11.828,0x76,0.669756,background
DATA,2026-01-27T15:48:56,11.828,0x77,0.647399,background
DATA,2026-01-27T15:48:56,12.008,0x76,0.672010,background
DATA,2026-01-27T15:48:56,12.008,0x77,0.645139,background
DATA,2026-01-27T15:48:56,12.234,0x76,0.671162,background
DATA,2026-01-27T15:48:56,12.234,0x77,0.636048,background
DATA,2026-01-27T15:48:57,12.414,0x76,0.672863,background
DATA,2026-01-27T15:48:57,12.414,0x77,0.646314,background
DATA,2026-01-27T15:48:57,12.641,0x76,0.669833,background
DATA,2026-01-27T15:48:57,12.641,0x77,0.649315,background
DATA,2026-01-27T15:48:57,12.821,0x76,0.672421,background
DATA,2026-01-27T15:48:57,12.821,0x77,0.653725,background
DATA,2026-01-27T15:48:57,13.002,0x76,0.671524,background
DATA,2026-01-27T15:48:57,13.002,0x77,0.654319,background
DATA,2026-01-27T15:48:57,13.228,0x76,0.668516,background
DATA,2026-01-27T15:48:57,13.228,0x77,0.649271,background
DATA,2026-01-27T15:48:58,13.411,0x76,0.677838,background
DATA,2026-01-27T15:48:58,13.411,0x77,0.645061,background
DATA,2026-01-27T15:48:58,13.636,0x76,0.669956,background
DATA,2026-01-27T15:48:58,13.636,0x77,0.648740,background
DATA,2026-01-27T15:48:58,13.820,0x76,0.671811,background
DATA,2026-01-27T15:48:58,13.820,0x77,0.653146,background
DATA,2026-01-27T15:48:58,14.000,0x76,0.672163,background
DATA,2026-01-27T15:48:58,14.000,0x77,0.654151,background
DATA,2026-01-27T15:48:58,14.226,0x76,0.668389,background
DATA,2026-01-27T15:48:58,14.226,0x77,0.648144,background
DATA,2026-01-27T15:48:59,14.406,0x76,0.670259,background
DATA,2026-01-27T15:48:59,14.406,0x77,0.646192,background
DATA,2026-01-27T15:48:59,14.634,0x76,0.668965,background
DATA,2026-01-27T15:48:59,14.634,0x77,0.635192,background
DATA,2026-01-27T15:48:59,14.816,0x76,0.671808,background
DATA,2026-01-27T15:48:59,14.816,0x77,0.645586,background
DATA,2026-01-27T15:48:59,15.043,0x76,0.668382,background
DATA,2026-01-27T15:48:59,15.043,0x77,0.647981,background
DATA,2026-01-27T15:48:59,15.223,0x76,0.671664,background
DATA,2026-01-27T15:48:59,15.223,0x77,0.653832,background
DATA,2026-01-27T15:49:00,15.404,0x76,0.670995,background
DATA,2026-01-27T15:49:00,15.404,0x77,0.652280,background
DATA,2026-01-27T15:49:00,15.630,0x76,0.667556,background
DATA,2026-01-27T15:49:00,15.630,0x77,0.650242,background
DATA,2026-01-27T15:49:00,15.812,0x76,0.671466,background
DATA,2026-01-27T15:49:00,15.812,0x77,0.644597,background
DATA,2026-01-27T15:49:00,16.040,0x76,0.668410,background
DATA,2026-01-27T15:49:00,16.040,0x77,0.646975,background
DATA,2026-01-27T15:49:00,16.220,0x76,0.669952,background
DATA,2026-01-27T15:49:00,16.220,0x77,0.652736,background
DATA,2026-01-27T15:49:01,16.400,0x76,0.676653,background
DATA,2026-01-27T15:49:01,16.400,0x77,0.652579,background
DATA,2026-01-27T15:49:01,16.625,0x76,0.668967,background
DATA,2026-01-27T15:49:01,16.625,0x77,0.648318,background
DATA,2026-01-27T15:49:01,16.805,0x76,0.669858,background
DATA,2026-01-27T15:49:01,16.805,0x77,0.643464,background
DATA,2026-01-27T15:49:01,17.030,0x76,0.668096,background
DATA,2026-01-27T15:49:01,17.030,0x77,0.634959,background
DATA,2026-01-27T15:49:01,17.211,0x76,0.670473,background
DATA,2026-01-27T15:49:01,17.211,0x77,0.644341,background
DATA,2026-01-27T15:49:02,17.437,0x76,0.667689,background
DATA,2026-01-27T15:49:02,17.437,0x77,0.640233,background
DATA,2026-01-27T15:49:02,17.617,0x76,0.668998,background
DATA,2026-01-27T15:49:02,17.617,0x77,0.651764,background
DATA,2026-01-27T15:49:02,17.802,0x76,0.670274,background
DATA,2026-01-27T15:49:02,17.802,0x77,0.651402,background
DATA,2026-01-27T15:49:02,18.027,0x76,0.667690,background
DATA,2026-01-27T15:49:02,18.027,0x77,0.647880,background
DATA,2026-01-27T15:49:02,18.209,0x76,0.668554,background
DATA,2026-01-27T15:49:02,18.209,0x77,0.642776,background
DATA,2026-01-27T15:49:03,18.441,0x76,0.667295,background
DATA,2026-01-27T15:49:03,18.441,0x77,0.635021,background
DATA,2026-01-27T15:49:03,18.625,0x76,0.669917,background
DATA,2026-01-27T15:49:03,18.625,0x77,0.652901,background
DATA,2026-01-27T15:49:03,18.806,0x76,0.670030,background
DATA,2026-01-27T15:49:03,18.806,0x77,0.651321,background
DATA,2026-01-27T15:49:03,19.032,0x76,0.666076,background
DATA,2026-01-27T15:49:03,19.032,0x77,0.647404,background
DATA,2026-01-27T15:49:03,19.213,0x76,0.669453,background
DATA,2026-01-27T15:49:03,19.213,0x77,0.645363,background
DATA,2026-01-27T15:49:04,19.440,0x76,0.667983,background
DATA,2026-01-27T15:49:04,19.440,0x77,0.647393,background
DATA,2026-01-27T15:49:04,19.620,0x76,0.669598,background
DATA,2026-01-27T15:49:04,19.620,0x77,0.652860,background
DATA,2026-01-27T15:49:04,19.801,0x76,0.667687,background
DATA,2026-01-27T15:49:04,19.801,0x77,0.651509,background
DATA,2026-01-27T15:49:04,20.026,0x76,0.667284,background
DATA,2026-01-27T15:49:04,20.026,0x77,0.646977,background
DATA,2026-01-27T15:49:04,20.208,0x76,0.669203,background
DATA,2026-01-27T15:49:04,20.208,0x77,0.642607,background
DATA,2026-01-27T15:49:05,20.433,0x76,0.666478,background
DATA,2026-01-27T15:49:05,20.433,0x77,0.632289,background
DATA,2026-01-27T15:49:05,20.615,0x76,0.669511,background
DATA,2026-01-27T15:49:05,20.615,0x77,0.644083,background
DATA,2026-01-27T15:49:05,20.840,0x76,0.667739,background
DATA,2026-01-27T15:49:05,20.840,0x77,0.645033,background
DATA,2026-01-27T15:49:05,21.020,0x76,0.668910,background
DATA,2026-01-27T15:49:05,21.020,0x77,0.650260,background
DATA,2026-01-27T15:49:05,21.200,0x76,0.668997,background
DATA,2026-01-27T15:49:05,21.200,0x77,0.652369,background
DATA,2026-01-27T15:49:06,21.430,0x76,0.666630,background
DATA,2026-01-27T15:49:06,21.430,0x77,0.646517,background
DATA,2026-01-27T15:49:06,21.612,0x76,0.667933,background
DATA,2026-01-27T15:49:06,21.612,0x77,0.642627,background
DATA,2026-01-27T15:49:06,21.837,0x76,0.668193,background
DATA,2026-01-27T15:49:06,21.837,0x77,0.638329,background
DATA,2026-01-27T15:49:06,22.017,0x76,0.670376,background
DATA,2026-01-27T15:49:06,22.017,0x77,0.651599,background
DATA,2026-01-27T15:49:06,22.241,0x76,0.666952,background
DATA,2026-01-27T15:49:06,22.241,0x77,0.644945,background
DATA,2026-01-27T15:49:07,22.422,0x76,0.670139,background
DATA,2026-01-27T15:49:07,22.422,0x77,0.652350,background
DATA,2026-01-27T15:49:07,22.601,0x76,0.670122,background
DATA,2026-01-27T15:49:07,22.601,0x77,0.653365,background
DATA,2026-01-27T15:49:07,22.826,0x76,0.665794,background
DATA,2026-01-27T15:49:07,22.826,0x77,0.647047,background
DATA,2026-01-27T15:49:07,23.006,0x76,0.668126,background
DATA,2026-01-27T15:49:07,23.006,0x77,0.646697,background
DATA,2026-01-27T15:49:07,23.231,0x76,0.665915,background
DATA,2026-01-27T15:49:07,23.231,0x77,0.645860,background
DATA,2026-01-27T15:49:08,23.410,0x76,0.667585,background
DATA,2026-01-27T15:49:08,23.410,0x77,0.642763,background
DATA,2026-01-27T15:49:08,23.637,0x76,0.666911,background
DATA,2026-01-27T15:49:08,23.637,0x77,0.646340,background
DATA,2026-01-27T15:49:08,23.818,0x76,0.668491,background
DATA,2026-01-27T15:49:08,23.818,0x77,0.651936,background
DATA,2026-01-27T15:49:08,24.000,0x76,0.669475,background
DATA,2026-01-27T15:49:08,24.000,0x77,0.651845,background
DATA,2026-01-27T15:49:08,24.225,0x76,0.666765,background
DATA,2026-01-27T15:49:08,24.225,0x77,0.645652,background
DATA,2026-01-27T15:49:09,24.406,0x76,0.668849,background
DATA,2026-01-27T15:49:09,24.406,0x77,0.643047,background
DATA,2026-01-27T15:49:09,24.632,0x76,0.666760,background
DATA,2026-01-27T15:49:09,24.632,0x77,0.634930,background
DATA,2026-01-27T15:49:09,24.815,0x76,0.669622,background
DATA,2026-01-27T15:49:09,24.815,0x77,0.643472,background
DATA,2026-01-27T15:49:09,25.040,0x76,0.664414,background
DATA,2026-01-27T15:49:09,25.040,0x77,0.646494,background
DATA,2026-01-27T15:49:09,25.219,0x76,0.668758,background
DATA,2026-01-27T15:49:09,25.219,0x77,0.650263,background
DATA,2026-01-27T15:49:10,25.444,0x76,0.666376,background
DATA,2026-01-27T15:49:10,25.444,0x77,0.643334,background
DATA,2026-01-27T15:49:10,25.624,0x76,0.668029,background
DATA,2026-01-27T15:49:10,25.624,0x77,0.650074,background
DATA,2026-01-27T15:49:10,25.806,0x76,0.668942,background
DATA,2026-01-27T15:49:10,25.806,0x77,0.650487,background
DATA,2026-01-27T15:49:10,26.033,0x76,0.665352,background
DATA,2026-01-27T15:49:10,26.033,0x77,0.646154,background
DATA,2026-01-27T15:49:10,26.214,0x76,0.668643,background
DATA,2026-01-27T15:49:10,26.214,0x77,0.642934,background
DATA,2026-01-27T15:49:11,26.440,0x76,0.666726,background
DATA,2026-01-27T15:49:11,26.440,0x77,0.645564,background
DATA,2026-01-27T15:49:11,26.621,0x76,0.668718,background
DATA,2026-01-27T15:49:11,26.621,0x77,0.650462,background
DATA,2026-01-27T15:49:11,26.801,0x76,0.668536,background
DATA,2026-01-27T15:49:11,26.801,0x77,0.651271,background
DATA,2026-01-27T15:49:11,27.026,0x76,0.666194,background
DATA,2026-01-27T15:49:11,27.026,0x77,0.647044,background
DATA,2026-01-27T15:49:11,27.207,0x76,0.667821,background
DATA,2026-01-27T15:49:11,27.207,0x77,0.651586,background
DATA,2026-01-27T15:49:12,27.432,0x76,0.665773,background
DATA,2026-01-27T15:49:12,27.432,0x77,0.645199,background
DATA,2026-01-27T15:49:12,27.613,0x76,0.666014,background
DATA,2026-01-27T15:49:12,27.613,0x77,0.641465,background
DATA,2026-01-27T15:49:12,27.838,0x76,0.666945,background
DATA,2026-01-27T15:49:12,27.838,0x77,0.644801,background
DATA,2026-01-27T15:49:12,28.019,0x76,0.667689,background
DATA,2026-01-27T15:49:12,28.019,0x77,0.651355,background
DATA,2026-01-27T15:49:12,28.202,0x76,0.669112,background
DATA,2026-01-27T15:49:12,28.202,0x77,0.651336,background
DATA,2026-01-27T15:49:13,28.426,0x76,0.664472,background
DATA,2026-01-27T15:49:13,28.426,0x77,0.645820,background
DATA,2026-01-27T15:49:13,28.607,0x76,0.667852,background
DATA,2026-01-27T15:49:13,28.607,0x77,0.642254,background
DATA,2026-01-27T15:49:13,28.832,0x76,0.664608,background
DATA,2026-01-27T15:49:13,28.832,0x77,0.632552,background
DATA,2026-01-27T15:49:13,29.015,0x76,0.668024,background
DATA,2026-01-27T15:49:13,29.015,0x77,0.644739,background
DATA,2026-01-27T15:49:13,29.240,0x76,0.666503,background
DATA,2026-01-27T15:49:13,29.240,0x77,0.645850,background
DATA,2026-01-27T15:49:14,29.421,0x76,0.667392,background
DATA,2026-01-27T15:49:14,29.421,0x77,0.651507,background
DATA,2026-01-27T15:49:14,29.608,0x76,0.667178,background
DATA,2026-01-27T15:49:14,29.608,0x77,0.649894,background
DATA,2026-01-27T15:49:14,29.834,0x76,0.671890,background
DATA,2026-01-27T15:49:14,29.834,0x77,0.648728,background
DATA,2026-01-27T15:49:14,30.015,0x76,0.667157,background
DATA,2026-01-27T15:49:14,30.015,0x77,0.651694,background
DATA,2026-01-27T15:49:14,30.240,0x76,0.664774,background
DATA,2026-01-27T15:49:14,30.240,0x77,0.643041,background
DATA,2026-01-27T15:49:15,30.422,0x76,0.667739,background
DATA,2026-01-27T15:49:15,30.422,0x77,0.650273,background
DATA,2026-01-27T15:49:15,30.604,0x76,0.667381,background
DATA,2026-01-27T15:49:15,30.604,0x77,0.649952,background
DATA,2026-01-27T15:49:15,30.830,0x76,0.664304,background
DATA,2026-01-27T15:49:15,30.830,0x77,0.646251,background
DATA,2026-01-27T15:49:15,31.010,0x76,0.668750,background
DATA,2026-01-27T15:49:15,31.010,0x77,0.646870,background
DATA,2026-01-27T15:49:15,31.238,0x76,0.664978,background
DATA,2026-01-27T15:49:15,31.238,0x77,0.643790,background
DATA,2026-01-27T15:49:16,31.418,0x76,0.668858,background
DATA,2026-01-27T15:49:16,31.418,0x77,0.650324,background
DATA,2026-01-27T15:49:16,31.644,0x76,0.669992,background
DATA,2026-01-27T15:49:16,31.644,0x77,0.643811,background
DATA,2026-01-27T15:49:16,31.826,0x76,0.666316,background
DATA,2026-01-27T15:49:16,31.826,0x77,0.648893,background
DATA,2026-01-27T15:49:16,32.008,0x76,0.667330,background
DATA,2026-01-27T15:49:16,32.008,0x77,0.649178,background
DATA,2026-01-27T15:49:16,32.233,0x76,0.663882,background
DATA,2026-01-27T15:49:16,32.233,0x77,0.646604,background
DATA,2026-01-27T15:49:17,32.416,0x76,0.666671,background
DATA,2026-01-27T15:49:17,32.416,0x77,0.642853,background
DATA,2026-01-27T15:49:17,32.643,0x76,0.664369,background
DATA,2026-01-27T15:49:17,32.643,0x77,0.645208,background
DATA,2026-01-27T15:49:17,32.826,0x76,0.666892,background
DATA,2026-01-27T15:49:17,32.826,0x77,0.651082,background
DATA,2026-01-27T15:49:17,33.007,0x76,0.667466,background
DATA,2026-01-27T15:49:17,33.007,0x77,0.651337,background
DATA,2026-01-27T15:49:17,33.232,0x76,0.665152,background
DATA,2026-01-27T15:49:17,33.232,0x77,0.648716,background
DATA,2026-01-27T15:49:18,33.413,0x76,0.666732,background
DATA,2026-01-27T15:49:18,33.413,0x77,0.651951,background
DATA,2026-01-27T15:49:18,33.639,0x76,0.669591,background
DATA,2026-01-27T15:49:18,33.639,0x77,0.643294,background
DATA,2026-01-27T15:49:18,33.820,0x76,0.667121,background
DATA,2026-01-27T15:49:18,33.820,0x77,0.651366,background
DATA,2026-01-27T15:49:18,34.003,0x76,0.668292,background
DATA,2026-01-27T15:49:18,34.003,0x77,0.649977,background
DATA,2026-01-27T15:49:18,34.230,0x76,0.664006,background
DATA,2026-01-27T15:49:18,34.230,0x77,0.645246,background
DATA,2026-01-27T15:49:19,34.411,0x76,0.668505,background
DATA,2026-01-27T15:49:19,34.411,0x77,0.642900,background
DATA,2026-01-27T15:49:19,34.638,0x76,0.669626,background
DATA,2026-01-27T15:49:19,34.638,0x77,0.643100,background
DATA,2026-01-27T15:49:19,34.820,0x76,0.667769,background
DATA,2026-01-27T15:49:19,34.820,0x77,0.650678,background
DATA,2026-01-27T15:49:19,35.002,0x76,0.666838,background
DATA,2026-01-27T15:49:19,35.002,0x77,0.649384,background
DATA,2026-01-27T15:49:19,35.228,0x76,0.664256,background
DATA,2026-01-27T15:49:19,35.228,0x77,0.646534,background
DATA,2026-01-27T15:49:20,35.409,0x76,0.667227,background
DATA,2026-01-27T15:49:20,35.409,0x77,0.643809,background
DATA,2026-01-27T15:49:20,35.634,0x76,0.671847,background
DATA,2026-01-27T15:49:20,35.634,0x77,0.633259,background
DATA,2026-01-27T15:49:20,35.816,0x76,0.666665,background
DATA,2026-01-27T15:49:20,35.816,0x77,0.642920,background
DATA,2026-01-27T15:49:20,36.043,0x76,0.665765,background
DATA,2026-01-27T15:49:20,36.043,0x77,0.645756,background
DATA,2026-01-27T15:49:20,36.226,0x76,0.667857,background
DATA,2026-01-27T15:49:20,36.226,0x77,0.649596,background
DATA,2026-01-27T15:49:21,36.414,0x76,0.667315,background
DATA,2026-01-27T15:49:21,36.414,0x77,0.649332,background
DATA,2026-01-27T15:49:21,36.643,0x76,0.665603,background
DATA,2026-01-27T15:49:21,36.643,0x77,0.643956,background
DATA,2026-01-27T15:49:21,36.832,0x76,0.666246,background
DATA,2026-01-27T15:49:21,36.832,0x77,0.648670,background
DATA,2026-01-27T15:49:21,37.015,0x76,0.666758,background
DATA,2026-01-27T15:49:21,37.015,0x77,0.650451,background
DATA,2026-01-27T15:49:21,37.242,0x76,0.664206,background
DATA,2026-01-27T15:49:21,37.242,0x77,0.642236,background
DATA,2026-01-27T15:49:22,37.423,0x76,0.667349,background
DATA,2026-01-27T15:49:22,37.423,0x77,0.650873,background
DATA,2026-01-27T15:49:22,37.603,0x76,0.668441,background
DATA,2026-01-27T15:49:22,37.603,0x77,0.649047,background
DATA,2026-01-27T15:49:22,37.829,0x76,0.663987,background
DATA,2026-01-27T15:49:22,37.829,0x77,0.646759,background
DATA,2026-01-27T15:49:22,38.013,0x76,0.666221,background
DATA,2026-01-27T15:49:22,38.013,0x77,0.650214,background
DATA,2026-01-27T15:49:22,38.243,0x76,0.664009,background
DATA,2026-01-27T15:49:22,38.243,0x77,0.644903,background
DATA,2026-01-27T15:49:23,38.427,0x76,0.666907,background
DATA,2026-01-27T15:49:23,38.427,0x77,0.649477,background
DATA,2026-01-27T15:49:23,38.606,0x76,0.667923,background
DATA,2026-01-27T15:49:23,38.606,0x77,0.651490,background
DATA,2026-01-27T15:49:23,38.831,0x76,0.671302,background
EVENT,2026-01-27T15:49:23,38.831,,,turps
DATA,2026-01-27T15:49:23,38.831,0x77,0.645208,turps
DATA,2026-01-27T15:49:23,39.012,0x76,0.665652,turps
DATA,2026-01-27T15:49:23,39.012,0x77,0.642651,turps
DATA,2026-01-27T15:49:23,39.242,0x76,0.663117,turps
DATA,2026-01-27T15:49:23,39.242,0x77,0.643165,turps
DATA,2026-01-27T15:49:24,39.423,0x76,0.666169,turps
DATA,2026-01-27T15:49:24,39.423,0x77,0.649607,turps
DATA,2026-01-27T15:49:24,39.603,0x76,0.666207,turps
DATA,2026-01-27T15:49:24,39.603,0x77,0.650224,turps
DATA,2026-01-27T15:49:24,39.829,0x76,0.662927,turps
DATA,2026-01-27T15:49:24,39.829,0x77,0.644876,turps
DATA,2026-01-27T15:49:24,40.011,0x76,0.665512,turps
DATA,2026-01-27T15:49:24,40.011,0x77,0.644044,turps
DATA,2026-01-27T15:49:24,40.236,0x76,0.663779,turps
DATA,2026-01-27T15:49:24,40.236,0x77,0.645183,turps
DATA,2026-01-27T15:49:25,40.415,0x76,0.668154,turps
DATA,2026-01-27T15:49:25,40.415,0x77,0.652403,turps
DATA,2026-01-27T15:49:25,40.642,0x76,0.667781,turps
DATA,2026-01-27T15:49:25,40.642,0x77,0.648010,turps
DATA,2026-01-27T15:49:25,40.822,0x76,0.666620,turps
DATA,2026-01-27T15:49:25,40.822,0x77,0.655616,turps
DATA,2026-01-27T15:49:25,41.003,0x76,0.674437,turps
DATA,2026-01-27T15:49:25,41.003,0x77,0.641221,turps
DATA,2026-01-27T15:49:25,41.232,0x76,0.663654,turps
DATA,2026-01-27T15:49:25,41.232,0x77,0.615057,turps
DATA,2026-01-27T15:49:26,41.411,0x76,0.664085,turps
DATA,2026-01-27T15:49:26,41.411,0x77,0.649923,turps
DATA,2026-01-27T15:49:26,41.636,0x76,0.663134,turps
DATA,2026-01-27T15:49:26,41.636,0x77,0.653649,turps
DATA,2026-01-27T15:49:26,41.816,0x76,0.667350,turps
DATA,2026-01-27T15:49:26,41.816,0x77,0.668617,turps
DATA,2026-01-27T15:49:26,42.041,0x76,0.667660,turps
DATA,2026-01-27T15:49:26,42.041,0x77,0.665278,turps
DATA,2026-01-27T15:49:26,42.221,0x76,0.669673,turps
DATA,2026-01-27T15:49:26,42.221,0x77,0.676915,turps
DATA,2026-01-27T15:49:27,42.403,0x76,0.695623,turps
DATA,2026-01-27T15:49:27,42.403,0x77,0.675785,turps
DATA,2026-01-27T15:49:27,42.629,0x76,0.697114,turps
DATA,2026-01-27T15:49:27,42.629,0x77,0.679030,turps
DATA,2026-01-27T15:49:27,42.809,0x76,0.726203,turps
DATA,2026-01-27T15:49:27,42.809,0x77,0.675314,turps
DATA,2026-01-27T15:49:27,43.038,0x76,0.722799,turps
DATA,2026-01-27T15:49:27,43.038,0x77,0.667978,turps
DATA,2026-01-27T15:49:27,43.218,0x76,0.727338,turps
DATA,2026-01-27T15:49:27,43.218,0x77,0.672609,turps
DATA,2026-01-27T15:49:28,43.443,0x76,0.724858,turps
DATA,2026-01-27T15:49:28,43.443,0x77,0.663519,turps
