header,t_ms,addr,heater_C,gas_ohm
SWEEP,50,10.000000,15,100.00
5359,0x76,320,7650.011719
5359,0x77,320,9353.990234
5400,0x76,250,25000.000000
5400,0x77,250,26947.369141
5440,0x76,250,25000.000000
5440,0x77,250,27699.632812
5481,0x76,250,25000.000000
5481,0x77,250,28045.574219
5522,0x76,320,7650.011719
5522,0x77,320,9641.458008
5563,0x76,320,7644.529297
5563,0x77,320,9487.103516
5603,0x76,250,23306.626953
5603,0x77,250,27379.679688
5644,0x76,250,23154.847656
5644,0x77,250,28064.021484
5685,0x76,320,7633.587891
5685,0x77,320,9667.673828
5726,0x76,320,7622.677246
5726,0x77,320,9538.002930
5766,0x76,320,7622.677246
5766,0x77,320,9478.672852
5807,0x76,250,23054.755859
5807,0x77,250,27309.580078
5848,0x76,250,22783.908203
5848,0x77,250,28064.021484
5889,0x76,320,7661.000488
5889,0x77,320,9694.032227
5929,0x76,320,7733.204590
5929,0x77,320,9598.080078
5970,0x76,320,7694.157227
5970,0x77,320,9546.539062
6011,0x76,250,22808.267578
6011,0x77,250,27717.626953
6052,0x76,250,22662.888672
6052,0x77,250,28400.265625
6092,0x76,320,7688.611328
6092,0x77,320,9800.918945
6133,0x76,320,7639.054688
6133,0x77,320,9711.684570
6174,0x76,320,7639.054688
6174,0x77,320,9676.444336
6215,0x76,250,22590.892578
6215,0x77,250,28064.021484
6255,0x76,250,22566.996094
6255,0x77,250,28802.880859
6296,0x76,320,7639.054688
6296,0x77,320,9910.188477
6337,0x76,320,7595.537598
6337,0x77,320,9828.009766
6378,0x76,320,7628.128906
6378,0x77,320,9782.941406
6418,0x76,250,22260.869141
6418,0x77,250,28212.474609
6459,0x76,250,22214.509766
6459,0x77,250,28959.275391
6500,0x76,320,7584.735840
6500,0x77,320,10040.791016
6541,0x76,320,7584.735840
6541,0x77,320,9965.743164
6582,0x76,250,22145.328125
6582,0x77,250,28686.687500
6623,0x76,250,21985.572266
6623,0x77,250,29499.884766
6664,0x76,250,22145.328125
6664,0x77,250,29997.656250
6705,0x76,320,7573.964355
6705,0x77,320,10302.639648
6745,0x76,320,7568.590332
6745,0x77,320,10155.505859
6786,0x76,250,21717.000000
6786,0x77,250,29157.175781
6827,0x76,250,21761.306641
6827,0x77,250,29725.962891
6868,0x76,250,21672.875000
6868,0x77,250,30295.857422
6909,0x76,320,7633.587891
6909,0x77,320,10342.598633
6950,0x76,320,7628.128906
6950,0x77,320,10322.581055
6991,0x76,250,21476.509766
6991,0x77,250,29684.601562
7032,0x76,250,21304.927734
7032,0x77,250,30338.943359
7073,0x76,250,21326.224609
7073,0x77,250,31181.486328
7113,0x76,320,7531.183594
7113,0x77,320,10620.643555
7154,0x76,320,7595.537598
7154,0x77,320,10464.355469
7195,0x76,250,21011.162109
7195,0x77,250,29892.574219
7236,0x76,250,20949.263672
7236,0x77,250,30843.373047
7277,0x76,250,20867.296875
7277,0x77,250,31000.242188
7318,0x76,320,7552.513672
7318,0x77,320,10631.229492
7359,0x76,320,7515.265625
7359,0x77,320,10526.315430
7399,0x76,250,20745.542969
7399,0x77,250,30210.054688
7441,0x76,250,20685.197266
7441,0x77,250,30821.093750
7481,0x76,320,7573.964355
7481,0x77,320,10759.918945
7522,0x76,320,7573.964355
7522,0x77,320,10568.031250
7563,0x76,320,7568.590332
7563,0x77,320,10557.571289
7604,0x76,250,20486.556641
7604,0x77,250,30252.894531
7645,0x76,250,20349.761719
7645,0x77,250,30754.445312
7686,0x76,320,7488.883789
7686,0x77,320,10792.580078
7727,0x76,320,7515.265625
7727,0x77,320,10684.474609
7767,0x76,320,7478.382812
7767,0x77,320,10610.079102
7809,0x76,250,20233.955078
7809,0x77,250,30146.019531
7849,0x76,250,20081.582031
7849,0x77,250,30798.845703
7890,0x76,320,7467.911133
7890,0x77,320,10880.653320
7931,0x76,320,7536.504883
7931,0x77,320,10770.784180
7972,0x76,320,7467.911133
7972,0x77,320,10705.921875
8013,0x76,250,19894.310547
8013,0x77,250,30360.531250
8054,0x76,250,19912.880859
8054,0x77,250,30977.734375
8095,0x76,320,7452.258789
8095,0x77,320,10970.174805
8135,0x76,320,7478.382812
8135,0x77,320,10727.456055
8177,0x76,320,7488.883789
8177,0x77,320,10803.510742
ENDSWEEP,100
SWEEP,125,4.000000,15,100.00
8217,0x76,250,19783.617188
8217,0x77,250,30468.935547
8258,0x76,250,19728.730469
8258,0x77,250,31135.976562
8299,0x76,250,19476.566406
8299,0x77,250,31832.876953
8340,0x76,250,19388.064453
8340,0x77,250,32217.468750
8381,0x76,320,7421.150391
8381,0x77,320,11235.955078
8422,0x76,320,7421.150391
8422,0x77,320,11130.434570
8463,0x76,320,7478.382812
8463,0x77,320,11038.289062
8503,0x76,250,19230.769531
8503,0x77,250,30910.408203
8544,0x76,250,19076.005859
8544,0x77,250,31597.136719
8585,0x76,250,19024.970703
8585,0x77,250,32000.000000
8626,0x76,320,7385.183594
8626,0x77,320,11404.133789
8667,0x76,320,7431.490723
8667,0x77,320,11235.955078
8708,0x76,320,7364.787109
8708,0x77,320,11015.490234
8749,0x76,250,18840.152344
8749,0x77,250,30955.259766
8790,0x76,250,18675.226562
8790,0x77,250,31714.568359
8831,0x76,250,18740.849609
8831,0x77,250,32193.158203
8871,0x76,320,7359.705566
8871,0x77,320,11514.933594
8912,0x76,320,7415.990723
8912,0x77,320,11355.571289
8953,0x76,320,7421.150391
8953,0x77,320,11271.574219
8994,0x76,250,18513.162109
8994,0x77,250,31158.714844
9035,0x76,250,18322.359375
9035,0x77,250,31809.144531
9075,0x76,250,18212.863281
9075,0x77,250,32388.664062
9116,0x76,320,7354.631348
9116,0x77,320,11627.907227
9157,0x76,320,7314.285645
9157,0x77,320,11477.761719
9198,0x76,320,7415.990723
9198,0x77,320,11391.954102
9238,0x76,250,17997.750000
9238,0x77,250,31158.714844
9279,0x76,250,17982.580078
9279,0x77,250,31738.160156
9320,0x76,250,17982.580078
9320,0x77,250,32413.269531
9361,0x76,320,7319.304688
9361,0x77,320,16558.861328
9401,0x76,320,7354.631348
9401,0x77,320,11465.424805
9442,0x76,320,7354.631348
9442,0x77,320,11502.516602
9483,0x76,250,17596.919922
9483,0x77,250,31135.976562
9524,0x76,250,17596.919922
9524,0x77,250,31880.449219
9564,0x76,250,17396.031250
9564,0x77,250,32487.310547
9605,0x76,320,7309.273438
9605,0x77,320,16494.845703
9646,0x76,320,7274.380371
9646,0x77,320,11577.423828
9687,0x76,320,7304.268555
9687,0x77,320,11615.245117
9727,0x76,250,17311.333984
9727,0x77,250,31158.714844
9768,0x76,250,17213.556641
9768,0x77,250,31738.160156
9809,0x76,250,17130.621094
9809,0x77,250,32290.615234
9850,0x76,320,7279.344727
9850,0x77,320,16280.844727
9891,0x76,320,7254.590820
9891,0x77,320,15916.438477
9931,0x76,320,7220.216797
9931,0x77,320,15775.203125
9972,0x76,250,16846.539062
9972,0x77,250,30644.001953
10016,0x76,250,16859.851562
10016,0x77,250,31227.128906
10056,0x76,250,16688.396484
10056,0x77,250,31785.447266
10097,0x76,320,7230.004395
10097,0x77,320,15952.143555
10138,0x76,320,7225.107422
10138,0x77,320,15659.408203
10179,0x76,320,7195.862305
10179,0x77,320,15432.842773
10220,0x76,250,16520.392578
10220,0x77,250,30124.734375
10261,0x76,250,16393.443359
10261,0x77,250,30732.292969
10302,0x76,250,16330.696289
10302,0x77,250,31457.361328
10343,0x76,320,7259.528320
10343,0x77,320,15647.921875
10384,0x76,320,7225.107422
10384,0x77,320,15344.041992
10425,0x76,320,7195.862305
10425,0x77,320,15115.729492
10465,0x76,320,7195.862305
10465,0x77,320,14956.765625
10506,0x76,250,16169.783203
10506,0x77,250,29197.080078
10547,0x76,250,16108.734375
10547,0x77,250,29871.644531
10588,0x76,250,15940.224609
10588,0x77,250,30512.515625
10629,0x76,320,7142.856934
10629,0x77,320,15355.085938
10669,0x76,320,7142.856934
10669,0x77,320,14988.290039
10710,0x76,320,7085.916504
10710,0x77,320,14831.981445
10751,0x76,250,15751.907227
10751,0x77,250,29057.888672
10792,0x76,250,15659.408203
10792,0x77,250,29934.517578
10832,0x76,250,15602.145508
10832,0x77,250,30447.193359
10873,0x76,320,7043.803711
10873,0x77,320,15267.175781
10914,0x76,320,7100.066406
10914,0x77,320,14956.765625
10955,0x76,320,7095.343750
